date,boro,metric,value
2019-02-15,Unspecified,Benefit Card Replacement,125
2019-02-15,Unspecified,DOF Parking - Payment Issue,125
2019-02-15,Unspecified,Street Light Condition,125
2019-02-15,Unspecified,HPD Literature Request,125
2019-02-15,Unspecified,Highway Condition,125
2019-02-16,Unspecified,Maintenance or Facility,49
2019-02-16,NYC,Noise - Residential,5448
2019-02-16,NYC,HEAT/HOT WATER,5448
2019-02-16,NYC,Blocked Driveway,5448
2019-02-16,NYC,Illegal Parking,5448
2019-02-16,NYC,Request Large Bulky Item Collection,5448
2019-02-16,BRONX,complaints,1064
2019-02-16,BRONX,HEAT/HOT WATER,1064
2019-02-16,BRONX,Noise - Residential,1064
2019-02-16,BRONX,Blocked Driveway,1064
2019-02-16,BRONX,Illegal Parking,1064
2019-02-16,BRONX,PLUMBING,1064
2019-02-16,BROOKLYN,complaints,1552
2019-02-16,BROOKLYN,HEAT/HOT WATER,1552
2019-02-16,BROOKLYN,Noise - Residential,1552
2019-02-16,BROOKLYN,Blocked Driveway,1552
2019-02-16,BROOKLYN,Request Large Bulky Item Collection,1552
2019-02-16,BROOKLYN,Illegal Parking,1552
2019-02-16,MANHATTAN,complaints,1060
2019-02-16,MANHATTAN,Noise - Residential,1060
2019-02-16,MANHATTAN,HEAT/HOT WATER,1060
2019-02-16,MANHATTAN,Noise,1060
2019-02-16,MANHATTAN,Noise - Commercial,1060
2019-02-16,MANHATTAN,Noise - Street/Sidewalk,1060
2019-02-16,QUEENS,complaints,1367
2019-02-16,QUEENS,Blocked Driveway,1367
2019-02-16,QUEENS,Illegal Parking,1367
2019-02-16,QUEENS,Noise - Residential,1367
2019-02-16,QUEENS,Request Large Bulky Item Collection,1367
2019-02-16,QUEENS,HEAT/HOT WATER,1367
2019-02-16,STATEN ISLAND,complaints,356
2019-02-16,STATEN ISLAND,Request Large Bulky Item Collection,356
2019-02-16,STATEN ISLAND,Street Condition,356
2019-02-16,STATEN ISLAND,Noise,356
2019-02-16,STATEN ISLAND,Missed Collection (All Materials),356
2019-02-16,STATEN ISLAND,Illegal Parking,356
2019-02-16,Unspecified,complaints,49
2019-02-16,Unspecified,Benefit Card Replacement,49
2019-02-16,Unspecified,HPD Literature Request,49
2019-02-16,Unspecified,Highway Condition,49
2019-02-16,Unspecified,Illegal Parking,49
2019-02-16,Unspecified,Maintenance or Facility,49
2019-02-17,Unspecified,Ferry Inquiry,49
2019-02-17,NYC,HEAT/HOT WATER,5267
2019-02-17,NYC,Noise - Residential,5267
2019-02-17,NYC,Illegal Parking,5267
2019-02-17,NYC,Blocked Driveway,5267
2019-02-17,NYC,Request Large Bulky Item Collection,5267
2019-02-17,BRONX,complaints,1078
2019-02-17,BRONX,HEAT/HOT WATER,1078
2019-02-17,BRONX,Noise - Residential,1078
2019-02-17,BRONX,Blocked Driveway,1078
2019-02-17,BRONX,Illegal Parking,1078
2019-02-17,BRONX,PLUMBING,1078
2019-02-17,BROOKLYN,complaints,1632
2019-02-17,BROOKLYN,HEAT/HOT WATER,1632
2019-02-17,BROOKLYN,Noise - Residential,1632
2019-02-17,BROOKLYN,Request Large Bulky Item Collection,1632
2019-02-17,BROOKLYN,Blocked Driveway,1632
2019-02-17,BROOKLYN,Illegal Parking,1632
2019-02-17,MANHATTAN,complaints,987
2019-02-17,MANHATTAN,Noise - Residential,987
2019-02-17,MANHATTAN,HEAT/HOT WATER,987
2019-02-17,MANHATTAN,Noise - Commercial,987
2019-02-17,MANHATTAN,Noise,987
2019-02-17,MANHATTAN,Illegal Parking,987
2019-02-17,QUEENS,complaints,1263
2019-02-17,QUEENS,Illegal Parking,1263
2019-02-17,QUEENS,HEAT/HOT WATER,1263
2019-02-17,QUEENS,Blocked Driveway,1263
2019-02-17,QUEENS,Request Large Bulky Item Collection,1263
2019-02-17,QUEENS,Noise - Residential,1263
2019-02-17,STATEN ISLAND,complaints,258
2019-02-17,STATEN ISLAND,Electronics Waste,258
2019-02-17,STATEN ISLAND,Request Large Bulky Item Collection,258
2019-02-17,STATEN ISLAND,Illegal Parking,258
2019-02-17,STATEN ISLAND,Missed Collection (All Materials),258
2019-02-17,STATEN ISLAND,Street Condition,258
2019-02-17,Unspecified,complaints,49
2019-02-17,Unspecified,Benefit Card Replacement,49
2019-02-17,Unspecified,Highway Condition,49
2019-02-17,Unspecified,HPD Literature Request,49
2019-02-17,Unspecified,Bridge Condition,49
2019-02-17,Unspecified,Ferry Inquiry,49
2019-02-18,Unspecified,DOF Parking - Request Copy,90
2019-02-18,NYC,HEAT/HOT WATER,5735
2019-02-18,NYC,Request Large Bulky Item Collection,5735
2019-02-18,NYC,Noise - Residential,5735
2019-02-18,NYC,Illegal Parking,5735
2019-02-18,NYC,Blocked Driveway,5735
2019-02-18,BRONX,complaints,1065
2019-02-18,BRONX,HEAT/HOT WATER,1065
2019-02-18,BRONX,Noise - Residential,1065
2019-02-18,BRONX,Blocked Driveway,1065
2019-02-18,BRONX,Illegal Parking,1065
2019-02-18,BRONX,PAINT/PLASTER,1065
2019-02-18,BROOKLYN,complaints,1800
2019-02-18,BROOKLYN,HEAT/HOT WATER,1800
2019-02-18,BROOKLYN,Request Large Bulky Item Collection,1800
2019-02-18,BROOKLYN,Blocked Driveway,1800
2019-02-18,BROOKLYN,Noise - Residential,1800
2019-02-18,BROOKLYN,Illegal Parking,1800
2019-02-18,MANHATTAN,complaints,1054
2019-02-18,MANHATTAN,HEAT/HOT WATER,1054
2019-02-18,MANHATTAN,Noise - Residential,1054
2019-02-18,MANHATTAN,Noise,1054
2019-02-18,MANHATTAN,Request Large Bulky Item Collection,1054
2019-02-18,MANHATTAN,Illegal Parking,1054
2019-02-18,QUEENS,complaints,1408
2019-02-18,QUEENS,Request Large Bulky Item Collection,1408
2019-02-18,QUEENS,Illegal Parking,1408
2019-02-18,QUEENS,Blocked Driveway,1408
2019-02-18,QUEENS,Noise - Residential,1408
2019-02-18,QUEENS,HEAT/HOT WATER,1408
2019-02-18,STATEN ISLAND,complaints,318
2019-02-18,STATEN ISLAND,Request Large Bulky Item Collection,318
2019-02-18,STATEN ISLAND,Electronics Waste,318
2019-02-18,STATEN ISLAND,Street Condition,318
2019-02-18,STATEN ISLAND,Illegal Parking,318
2019-02-18,STATEN ISLAND,Dirty Conditions,318
2019-02-18,Unspecified,complaints,90
2019-02-18,Unspecified,Highway Condition,90
2019-02-18,Unspecified,Benefit Card Replacement,90
2019-02-18,Unspecified,DOF Parking - Payment Issue,90
2019-02-18,Unspecified,HPD Literature Request,90
2019-02-18,Unspecified,DOF Parking - Request Copy,90
2019-02-19,Unspecified,Question,159
2019-02-19,NYC,HEAT/HOT WATER,8304
2019-02-19,NYC,Request Large Bulky Item Collection,8304
2019-02-19,NYC,Noise - Residential,8304
2019-02-19,NYC,Illegal Parking,8304
2019-02-19,NYC,Graffiti,8304
2019-02-19,BRONX,complaints,1647
2019-02-19,BRONX,HEAT/HOT WATER,1647
2019-02-19,BRONX,Noise - Residential,1647
2019-02-19,BRONX,Graffiti,1647
2019-02-19,BRONX,UNSANITARY CONDITION,1647
2019-02-19,BRONX,PAINT/PLASTER,1647
2019-02-19,BROOKLYN,complaints,2613
2019-02-19,BROOKLYN,HEAT/HOT WATER,2613
2019-02-19,BROOKLYN,Request Large Bulky Item Collection,2613
2019-02-19,BROOKLYN,Graffiti,2613
2019-02-19,BROOKLYN,Illegal Parking,2613
2019-02-19,BROOKLYN,Blocked Driveway,2613
2019-02-19,MANHATTAN,complaints,1505
2019-02-19,MANHATTAN,HEAT/HOT WATER,1505
2019-02-19,MANHATTAN,Noise - Residential,1505
2019-02-19,MANHATTAN,Graffiti,1505
2019-02-19,MANHATTAN,Request Large Bulky Item Collection,1505
2019-02-19,MANHATTAN,Noise,1505
2019-02-19,QUEENS,complaints,1928
2019-02-19,QUEENS,Request Large Bulky Item Collection,1928
2019-02-19,QUEENS,HEAT/HOT WATER,1928
2019-02-19,QUEENS,Blocked Driveway,1928
2019-02-19,QUEENS,Illegal Parking,1928
2019-02-19,QUEENS,Street Condition,1928
2019-02-19,STATEN ISLAND,complaints,452
2019-02-19,STATEN ISLAND,Request Large Bulky Item Collection,452
2019-02-19,STATEN ISLAND,Electronics Waste,452
2019-02-19,STATEN ISLAND,Street Condition,452
2019-02-19,STATEN ISLAND,Illegal Parking,452
2019-02-19,STATEN ISLAND,Street Light Condition,452
2019-02-19,Unspecified,complaints,159
2019-02-19,Unspecified,Benefit Card Replacement,159
2019-02-19,Unspecified,DOF Parking - Payment Issue,159
2019-02-19,Unspecified,HPD Literature Request,159
2019-02-19,Unspecified,Highway Condition,159
2019-02-19,Unspecified,Question,159
2019-02-20,Unspecified,DCA / DOH New License Application Request,127
2019-02-20,NYC,HEAT/HOT WATER,7312
2019-02-20,NYC,Request Large Bulky Item Collection,7312
2019-02-20,NYC,Noise - Residential,7312
2019-02-20,NYC,Illegal Parking,7312
2019-02-20,NYC,Blocked Driveway,7312
2019-02-20,BRONX,complaints,1571
2019-02-20,BRONX,HEAT/HOT WATER,1571
2019-02-20,BRONX,Noise - Residential,1571
2019-02-20,BRONX,UNSANITARY CONDITION,1571
2019-02-20,BRONX,PAINT/PLASTER,1571
2019-02-20,BRONX,PLUMBING,1571
2019-02-20,BROOKLYN,complaints,2287
2019-02-20,BROOKLYN,HEAT/HOT WATER,2287
2019-02-20,BROOKLYN,Request Large Bulky Item Collection,2287
2019-02-20,BROOKLYN,Illegal Parking,2287
2019-02-20,BROOKLYN,Blocked Driveway,2287
2019-02-20,BROOKLYN,Noise - Residential,2287
2019-02-20,MANHATTAN,complaints,1307
2019-02-20,MANHATTAN,HEAT/HOT WATER,1307
2019-02-20,MANHATTAN,Noise - Residential,1307
2019-02-20,MANHATTAN,Noise,1307
2019-02-20,MANHATTAN,Request Large Bulky Item Collection,1307
2019-02-20,MANHATTAN,Illegal Parking,1307
2019-02-20,QUEENS,complaints,1649
2019-02-20,QUEENS,Request Large Bulky Item Collection,1649
2019-02-20,QUEENS,HEAT/HOT WATER,1649
2019-02-20,QUEENS,Illegal Parking,1649
2019-02-20,QUEENS,Blocked Driveway,1649
2019-02-20,QUEENS,Street Condition,1649
2019-02-20,STATEN ISLAND,complaints,371
2019-02-20,STATEN ISLAND,Request Large Bulky Item Collection,371
2019-02-20,STATEN ISLAND,Illegal Parking,371
2019-02-20,STATEN ISLAND,Electronics Waste,371
2019-02-20,STATEN ISLAND,Street Condition,371
2019-02-20,STATEN ISLAND,Water System,371
2019-02-20,Unspecified,complaints,127
2019-02-20,Unspecified,Benefit Card Replacement,127
2019-02-20,Unspecified,DOF Parking - Payment Issue,127
2019-02-20,Unspecified,HPD Literature Request,127
2019-02-20,Unspecified,Highway Condition,127
2019-02-20,Unspecified,DCA / DOH New License Application Request,127
2019-02-21,Unspecified,DOF Parking - Request Copy,133
2019-02-21,NYC,HEAT/HOT WATER,7410
2019-02-21,NYC,Request Large Bulky Item Collection,7410
2019-02-21,NYC,Noise - Residential,7410
2019-02-21,NYC,Illegal Parking,7410
2019-02-21,NYC,Blocked Driveway,7410
2019-02-21,BRONX,complaints,1371
2019-02-21,BRONX,HEAT/HOT WATER,1371
2019-02-21,BRONX,Noise - Residential,1371
2019-02-21,BRONX,PAINT/PLASTER,1371
2019-02-21,BRONX,UNSANITARY CONDITION,1371
2019-02-21,BRONX,PLUMBING,1371
2019-02-21,BROOKLYN,complaints,2322
2019-02-21,BROOKLYN,Request Large Bulky Item Collection,2322
2019-02-21,BROOKLYN,HEAT/HOT WATER,2322
2019-02-21,BROOKLYN,Illegal Parking,2322
2019-02-21,BROOKLYN,Blocked Driveway,2322
2019-02-21,BROOKLYN,Noise - Residential,2322
2019-02-21,MANHATTAN,complaints,1412
2019-02-21,MANHATTAN,HEAT/HOT WATER,1412
2019-02-21,MANHATTAN,Noise - Residential,1412
2019-02-21,MANHATTAN,Noise,1412
2019-02-21,MANHATTAN,Street Condition,1412
2019-02-21,MANHATTAN,PLUMBING,1412
2019-02-21,QUEENS,complaints,1779
2019-02-21,QUEENS,Request Large Bulky Item Collection,1779
2019-02-21,QUEENS,Blocked Driveway,1779
2019-02-21,QUEENS,Illegal Parking,1779
2019-02-21,QUEENS,Street Condition,1779
2019-02-21,QUEENS,Noise - Residential,1779
2019-02-21,STATEN ISLAND,complaints,393
2019-02-21,STATEN ISLAND,Request Large Bulky Item Collection,393
2019-02-21,STATEN ISLAND,Street Condition,393
2019-02-21,STATEN ISLAND,Electronics Waste,393
2019-02-21,STATEN ISLAND,Illegal Parking,393
2019-02-21,STATEN ISLAND,Noise,393
2019-02-21,Unspecified,complaints,133
2019-02-21,Unspecified,Benefit Card Replacement,133
2019-02-21,Unspecified,Highway Condition,133
2019-02-21,Unspecified,HPD Literature Request,133
2019-02-21,Unspecified,DOF Parking - Payment Issue,133
2019-02-21,Unspecified,DOF Parking - Request Copy,133
2019-02-22,Unspecified,Street Condition,130
2019-02-22,NYC,HEAT/HOT WATER,7127
2019-02-22,NYC,Noise - Residential,7127
2019-02-22,NYC,Request Large Bulky Item Collection,7127
2019-02-22,NYC,Illegal Parking,7127
2019-02-22,NYC,Blocked Driveway,7127
2019-02-22,BRONX,complaints,1273
2019-02-22,BRONX,HEAT/HOT WATER,1273
2019-02-22,BRONX,Noise - Residential,1273
2019-02-22,BRONX,Illegal Parking,1273
2019-02-22,BRONX,PLUMBING,1273
2019-02-22,BRONX,Blocked Driveway,1273
2019-02-22,BROOKLYN,complaints,2260
2019-02-22,BROOKLYN,Request Large Bulky Item Collection,2260
2019-02-22,BROOKLYN,Illegal Parking,2260
2019-02-22,BROOKLYN,HEAT/HOT WATER,2260
2019-02-22,BROOKLYN,Noise - Residential,2260
2019-02-22,BROOKLYN,Blocked Driveway,2260
2019-02-22,MANHATTAN,complaints,1285
2019-02-22,MANHATTAN,HEAT/HOT WATER,1285
2019-02-22,MANHATTAN,Noise - Residential,1285
2019-02-22,MANHATTAN,Illegal Parking,1285
2019-02-22,MANHATTAN,Noise,1285
2019-02-22,MANHATTAN,Street Condition,1285
2019-02-22,QUEENS,complaints,1757
2019-02-22,QUEENS,Request Large Bulky Item Collection,1757
2019-02-22,QUEENS,Blocked Driveway,1757
2019-02-22,QUEENS,Illegal Parking,1757
2019-02-22,QUEENS,Noise - Residential,1757
2019-02-22,QUEENS,HEAT/HOT WATER,1757
2019-02-22,STATEN ISLAND,complaints,422
2019-02-22,STATEN ISLAND,Street Condition,422
2019-02-22,STATEN ISLAND,Request Large Bulky Item Collection,422
2019-02-22,STATEN ISLAND,Electronics Waste,422
2019-02-22,STATEN ISLAND,Illegal Parking,422
2019-02-22,STATEN ISLAND,Noise - Residential,422
2019-02-22,Unspecified,complaints,130
2019-02-22,Unspecified,Benefit Card Replacement,130
2019-02-22,Unspecified,DOF Parking - Payment Issue,130
2019-02-22,Unspecified,Highway Condition,130
2019-02-22,Unspecified,HPD Literature Request,130
2019-02-22,Unspecified,Street Condition,130
2019-02-23,Unspecified,DCA / DOH New License Application Request,55
2019-02-23,NYC,Noise - Residential,5593
2019-02-23,NYC,HEAT/HOT WATER,5593
2019-02-23,NYC,Illegal Parking,5593
2019-02-23,NYC,Request Large Bulky Item Collection,5593
2019-02-23,NYC,Blocked Driveway,5593
2019-02-23,BRONX,complaints,1004
2019-02-23,BRONX,Noise - Residential,1004
2019-02-23,BRONX,HEAT/HOT WATER,1004
2019-02-23,BRONX,Blocked Driveway,1004
2019-02-23,BRONX,Illegal Parking,1004
2019-02-23,BRONX,UNSANITARY CONDITION,1004
2019-02-23,BROOKLYN,complaints,1737
2019-02-23,BROOKLYN,HEAT/HOT WATER,1737
2019-02-23,BROOKLYN,Noise - Residential,1737
2019-02-23,BROOKLYN,Request Large Bulky Item Collection,1737
2019-02-23,BROOKLYN,Illegal Parking,1737
2019-02-23,BROOKLYN,Blocked Driveway,1737
2019-02-23,MANHATTAN,complaints,1135
2019-02-23,MANHATTAN,Noise - Residential,1135
2019-02-23,MANHATTAN,HEAT/HOT WATER,1135
2019-02-23,MANHATTAN,Noise,1135
2019-02-23,MANHATTAN,Noise - Street/Sidewalk,1135
2019-02-23,MANHATTAN,Request Large Bulky Item Collection,1135
2019-02-23,QUEENS,complaints,1418
2019-02-23,QUEENS,Blocked Driveway,1418
2019-02-23,QUEENS,Illegal Parking,1418
2019-02-23,QUEENS,Request Large Bulky Item Collection,1418
2019-02-23,QUEENS,Noise - Residential,1418
2019-02-23,QUEENS,HEAT/HOT WATER,1418
2019-02-23,STATEN ISLAND,complaints,244
2019-02-23,STATEN ISLAND,Request Large Bulky Item Collection,244
2019-02-23,STATEN ISLAND,Illegal Parking,244
2019-02-23,STATEN ISLAND,Street Condition,244
2019-02-23,STATEN ISLAND,Electronics Waste,244
2019-02-23,STATEN ISLAND,Noise,244
2019-02-23,Unspecified,complaints,55
2019-02-23,Unspecified,Benefit Card Replacement,55
2019-02-23,Unspecified,Highway Condition,55
2019-02-23,Unspecified,Street Condition,55
2019-02-23,Unspecified,HPD Literature Request,55
2019-02-23,Unspecified,DCA / DOH New License Application Request,55
2019-02-24,Unspecified,DCA / DOH New License Application Request,66
2019-02-24,NYC,Noise - Residential,5518
2019-02-24,NYC,HEAT/HOT WATER,5518
2019-02-24,NYC,Request Large Bulky Item Collection,5518
2019-02-24,NYC,Illegal Parking,5518
2019-02-24,NYC,Blocked Driveway,5518
2019-02-24,BRONX,complaints,1106
2019-02-24,BRONX,Noise - Residential,1106
2019-02-24,BRONX,HEAT/HOT WATER,1106
2019-02-24,BRONX,Blocked Driveway,1106
2019-02-24,BRONX,Illegal Parking,1106
2019-02-24,BRONX,UNSANITARY CONDITION,1106
2019-02-24,BROOKLYN,complaints,1705
2019-02-24,BROOKLYN,Request Large Bulky Item Collection,1705
2019-02-24,BROOKLYN,HEAT/HOT WATER,1705
2019-02-24,BROOKLYN,Noise - Residential,1705
2019-02-24,BROOKLYN,Illegal Parking,1705
2019-02-24,BROOKLYN,Blocked Driveway,1705
2019-02-24,MANHATTAN,complaints,1002
2019-02-24,MANHATTAN,Noise - Residential,1002
2019-02-24,MANHATTAN,HEAT/HOT WATER,1002
2019-02-24,MANHATTAN,Illegal Parking,1002
2019-02-24,MANHATTAN,Noise - Commercial,1002
2019-02-24,MANHATTAN,Request Large Bulky Item Collection,1002
2019-02-24,QUEENS,complaints,1384
2019-02-24,QUEENS,Request Large Bulky Item Collection,1384
2019-02-24,QUEENS,Illegal Parking,1384
2019-02-24,QUEENS,Blocked Driveway,1384
2019-02-24,QUEENS,Noise - Residential,1384
2019-02-24,QUEENS,Street Condition,1384
2019-02-24,STATEN ISLAND,complaints,255
2019-02-24,STATEN ISLAND,Request Large Bulky Item Collection,255
2019-02-24,STATEN ISLAND,Illegal Parking,255
2019-02-24,STATEN ISLAND,Electronics Waste,255
2019-02-24,STATEN ISLAND,Sewer,255
2019-02-24,STATEN ISLAND,Noise - Residential,255
2019-02-24,Unspecified,complaints,66
2019-02-24,Unspecified,Highway Condition,66
2019-02-24,Unspecified,HPD Literature Request,66
2019-02-24,Unspecified,Benefit Card Replacement,66
2019-02-24,Unspecified,DOF Parking - Payment Issue,66
2019-02-24,Unspecified,DCA / DOH New License Application Request,66
2019-02-25,Unspecified,Question,168
2019-02-25,NYC,HEAT/HOT WATER,9217
2019-02-25,NYC,Request Large Bulky Item Collection,9217
2019-02-25,NYC,Illegal Parking,9217
2019-02-25,NYC,Damaged Tree,9217
2019-02-25,NYC,Street Condition,9217
2019-02-25,BRONX,complaints,1541
2019-02-25,BRONX,HEAT/HOT WATER,1541
2019-02-25,BRONX,Noise - Residential,1541
2019-02-25,BRONX,UNSANITARY CONDITION,1541
2019-02-25,BRONX,Blocked Driveway,1541
2019-02-25,BRONX,PLUMBING,1541
2019-02-25,BROOKLYN,complaints,3190
2019-02-25,BROOKLYN,HEAT/HOT WATER,3190
2019-02-25,BROOKLYN,Request Large Bulky Item Collection,3190
2019-02-25,BROOKLYN,Graffiti,3190
2019-02-25,BROOKLYN,Illegal Parking,3190
2019-02-25,BROOKLYN,Damaged Tree,3190
2019-02-25,MANHATTAN,complaints,1500
2019-02-25,MANHATTAN,HEAT/HOT WATER,1500
2019-02-25,MANHATTAN,Request Large Bulky Item Collection,1500
2019-02-25,MANHATTAN,Noise - Residential,1500
2019-02-25,MANHATTAN,UNSANITARY CONDITION,1500
2019-02-25,MANHATTAN,Illegal Parking,1500
2019-02-25,QUEENS,complaints,2299
2019-02-25,QUEENS,Request Large Bulky Item Collection,2299
2019-02-25,QUEENS,Damaged Tree,2299
2019-02-25,QUEENS,HEAT/HOT WATER,2299
2019-02-25,QUEENS,Illegal Parking,2299
2019-02-25,QUEENS,Blocked Driveway,2299
2019-02-25,STATEN ISLAND,complaints,519
2019-02-25,STATEN ISLAND,Damaged Tree,519
2019-02-25,STATEN ISLAND,Street Condition,519
2019-02-25,STATEN ISLAND,Request Large Bulky Item Collection,519
2019-02-25,STATEN ISLAND,Electronics Waste,519
2019-02-25,STATEN ISLAND,Dirty Conditions,519
2019-02-25,Unspecified,complaints,168
2019-02-25,Unspecified,Benefit Card Replacement,168
2019-02-25,Unspecified,DOF Parking - Payment Issue,168
2019-02-25,Unspecified,Highway Condition,168
2019-02-25,Unspecified,HPD Literature Request,168
2019-02-25,Unspecified,Question,168
2019-02-26,Unspecified,DCA / DOH New License Application Request,149
2019-02-26,NYC,HEAT/HOT WATER,8743
2019-02-26,NYC,Request Large Bulky Item Collection,8743
2019-02-26,NYC,Illegal Parking,8743
2019-02-26,NYC,Noise - Residential,8743
2019-02-26,NYC,Blocked Driveway,8743
2019-02-26,BRONX,complaints,1688
2019-02-26,BRONX,HEAT/HOT WATER,1688
2019-02-26,BRONX,Noise - Residential,1688
2019-02-26,BRONX,UNSANITARY CONDITION,1688
2019-02-26,BRONX,PLUMBING,1688
2019-02-26,BRONX,PAINT/PLASTER,1688
2019-02-26,BROOKLYN,complaints,2796
2019-02-26,BROOKLYN,HEAT/HOT WATER,2796
2019-02-26,BROOKLYN,Request Large Bulky Item Collection,2796
2019-02-26,BROOKLYN,Illegal Parking,2796
2019-02-26,BROOKLYN,Blocked Driveway,2796
2019-02-26,BROOKLYN,Graffiti,2796
2019-02-26,MANHATTAN,complaints,1591
2019-02-26,MANHATTAN,HEAT/HOT WATER,1591
2019-02-26,MANHATTAN,Noise - Residential,1591
2019-02-26,MANHATTAN,Illegal Parking,1591
2019-02-26,MANHATTAN,Noise,1591
2019-02-26,MANHATTAN,Street Light Condition,1591
2019-02-26,QUEENS,complaints,2035
2019-02-26,QUEENS,Request Large Bulky Item Collection,2035
2019-02-26,QUEENS,HEAT/HOT WATER,2035
2019-02-26,QUEENS,Illegal Parking,2035
2019-02-26,QUEENS,Blocked Driveway,2035
2019-02-26,QUEENS,Derelict Vehicle,2035
2019-02-26,STATEN ISLAND,complaints,484
2019-02-26,STATEN ISLAND,Request Large Bulky Item Collection,484
2019-02-26,STATEN ISLAND,Electronics Waste,484
2019-02-26,STATEN ISLAND,Street Condition,484
2019-02-26,STATEN ISLAND,Missed Collection (All Materials),484
2019-02-26,STATEN ISLAND,Damaged Tree,484
2019-02-26,Unspecified,complaints,149
2019-02-26,Unspecified,Benefit Card Replacement,149
2019-02-26,Unspecified,DOF Parking - Payment Issue,149
2019-02-26,Unspecified,Highway Condition,149
2019-02-26,Unspecified,HPD Literature Request,149
2019-02-26,Unspecified,DCA / DOH New License Application Request,149
2019-02-27,Unspecified,Question,114
2019-02-27,NYC,HEAT/HOT WATER,8106
2019-02-27,NYC,Request Large Bulky Item Collection,8106
2019-02-27,NYC,Illegal Parking,8106
2019-02-27,NYC,Blocked Driveway,8106
2019-02-27,NYC,Noise - Residential,8106
2019-02-27,BRONX,complaints,1729
2019-02-27,BRONX,HEAT/HOT WATER,1729
2019-02-27,BRONX,UNSANITARY CONDITION,1729
2019-02-27,BRONX,PAINT/PLASTER,1729
2019-02-27,BRONX,Noise - Residential,1729
2019-02-27,BRONX,PLUMBING,1729
2019-02-27,BROOKLYN,complaints,2581
2019-02-27,BROOKLYN,HEAT/HOT WATER,2581
